"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:40:29:847 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","35","13","2480","0","7","0","0","0","0","0","0","0","0","0","0","1","0.40672","8.538461538461538","0","3.4419813912191644E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","155","10","2393","2","95","0","0","0","0","0","0","0","2","0","0","0.6666666666666666","0.2866554838709678","9.9","1","2.537696635344326E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","97","6","2418","1","75","0","0","0","0","0","0","0","0","1","0","1","0.30991752577319587","11","0","2.918597435060579E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","180","1","2449","2","48","0","0","0","0","0","0","0","2","0","0","0","0.28082666666666667","4","0","1.9921676876758635E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","40","14","2476","0","10","0","0","0","0","0","0","0","0","0","0","1","0.38275000000000003","7.642857142857143","0","3.3865443083049424E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","182","8","2348","1","143","0","0","0","0","0","0","0","1","0","0","1.5","0.28296703296703296","8.25","1","1.7832151622853406E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","55","9","2451","0","40","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3515709090909091","7","1","3.2144256845207132E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","27","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.45293333333333335","8","1","3.5422958676116124E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","36","15","2478","0","7","0","0","0","0","0","0","0","0","0","0","1","0.4025777777777778","8.4","2","3.429491294045106E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","181","1","2449","2","48","0","0","0","0","0","0","0","2","0","0","0","0.28069834254143644","5","1","1.987660677971655E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","156","10","2393","2","95","0","0","0","0","0","0","0","2","0","0","0.6666666666666666","0.2863820512820513","10.9","0","2.528391591415596E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","98","4","2418","1","77","0","0","0","0","0","0","0","0","1","0","1","0.3092367346938775","9.5","0","2.911846120685464E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","41","13","2476","0","11","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3795121951219512","8","1","3.3718469832254834E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","183","8","2348","1","143","0","0","0","0","0","0","0","1","0","0","0.5","0.28283278688524593","9.25","1","1.77260882679175E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","56","10","2450","0","40","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3500357142857143","7.3","1","3.204059729097169E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","37","13","2478","0","9","0","0","0","0","0","0","0","0","0","0","1","0.39897297297297296","8.23076923076923","0","3.41381553614964E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","28","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4455714285714286","9","0","3.52541611881545E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","99","4","2418","1","77","0","0","0","0","0","0","0","0","1","0","1","0.30852525252525254","10.5","1","2.904964021808258E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","182","2","2448","2","48","0","0","0","0","0","0","0","2","0","0","0","0.2805494505494506","3.5","0","1.98087742898713E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","42","12","2476","0","12","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.37634285714285715","8.333333333333334","2","3.3551272644856673E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","184","7","2348","1","144","0","0","0","0","0","0","0","1","0","0","0","0.2826130434782609","9.285714285714286","0","1.7534814941972222E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","157","10","2392","2","96","0","0","0","0","0","0","0","2","0","0","1","0.28607133757961783","10.3","1","2.515611294341977E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","29","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","1","0.4386206896551724","10","0","3.5066169937899284E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","38","13","2477","0","10","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.39502105263157894","8","0","3.396765973051357E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","57","12","2448","0","40","0","0","0","0","0","0","0","0","0","0","2","0.3483438596491228","7.083333333333333","0","3.1935230760218143E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","100","4","2418","1","77","0","0","0","0","0","0","0","0","1","0","1","0.307872","11.5","0","2.898196843116113E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","43","12","2476","0","12","0","0","0","0","0","0","0","0","0","0","1","0.37327441860465116","9.333333333333334","1","3.3374883817552067E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","185","6","2348","1","145","0","0","0","0","0","0","0","1","0","0","0","0.28246054054054054","9.166666666666666","1","1.738719732674722E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","183","2","2448","2","48","0","0","0","0","0","0","0","2","0","0","0","0.28034098360655735","4.5","0","1.967227951951767E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","158","10","2391","2","97","0","0","0","0","0","0","0","2","0","0","0.8","0.2858","9.7","0","2.5041599887139563E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","39","12","2477","0","11","0","0","0","0","0","0","0","0","0","0","0","0.39174358974358975","8.333333333333334","2","3.384044967541836E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","30","4","2494","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4318","8.5","0","3.487485397666914E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","58","12","2448","0","40","0","0","0","0","0","0","0","0","0","0","1","0.34664137931034483","8.083333333333334","1","3.1807089980996966E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","186","7","2347","1","145","0","0","0","0","0","0","0","1","0","0","0","0.2822408602150538","8.857142857142858","0","1.727797821963493E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","101","4","2417","1","78","0","0","0","0","0","0","0","0","1","0","2","0.3073069306930693","8.5","0","2.8921562858540304E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","44","12","2476","0","12","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3704545454545455","10.333333333333334","1","3.3231824463862095E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","40","12","2477","0","11","0","0","0","0","0","0","0","0","0","0","2","0.3883","9.333333333333334","2","3.3730390314391404E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","184","2","2448","2","48","0","0","0","0","0","0","0","2","0","0","0","0.2801673913043478","5.5","0","1.9577058345090248E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","31","3","2494","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.425341935483871","7","0","3.46900307215416E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","159","11","2390","2","97","0","0","0","0","0","0","0","2","0","0","1","0.2855748427672956","9.818181818181818","0","2.4975227776457205E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","59","13","2446","0","41","0","0","0","0","0","0","0","0","0","0","2","0.345064406779661","7.230769230769231","1","3.167042892281469E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","187","7","2347","1","145","0","0","0","0","0","0","0","1","0","0","1.5","0.28210695187165774","9.857142857142858","0","1.7173676082733937E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","102","4","2417","1","78","0","0","0","0","0","0","0","0","1","0","1","0.3066470588235294","9.5","0","2.881025424307264E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","41","13","2475","0","12","0","0","0","0","0","0","0","0","0","0","0","0.38458536585365855","8.384615384615385","0","3.3622713863573045E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","45","11","2475","0","14","0","0","0","0","0","0","0","0","0","0","0","0.3678933333333333","9.363636363636363","0","3.309183999527396E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","32","3","2494","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4202125","8","0","3.454399873977909E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","185","2","2448","2","48","0","0","0","0","0","0","0","2","0","0","0","0.2800583783783784","6.5","0","1.9475759113047004E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","160","8","2390","2","100","0","0","0","0","0","0","0","2","0","0","1.3333333333333333","0.28528","8.5","0","2.48595958599461E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","60","12","2446","0","42","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3435666666666667","7.5","1","3.1613221148864582E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","42","12","2475","0","13","0","0","0","0","0","0","0","0","0","0","3","0.381152380952381","8.75","1","3.3448678753520675E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","188","7","2347","1","145","0","0","0","0","0","0","0","1","0","0","0.5","0.2819617021276596","10.857142857142858","0","1.706859559935383E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","33","4","2493","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.41488484848484847","7","0","3.436340712938836E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","46","12","2474","0","14","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3654869565217391","9.583333333333334","0","3.2968433945566308E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","103","3","2417","1","79","0","0","0","0","0","0","0","0","1","0","1","0.3058291262135922","8.333333333333334","0","2.867961197278859E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","186","2","2448","2","48","0","0","0","0","0","0","0","2","0","0","0","0.2798967741935484","7.5","1","1.937125864792142E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","61","11","2446","0","43","0","0","0","0","0","0","0","0","0","0","2","0.34185573770491806","7.7272727272727275","2","3.1519868180399377E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","161","9","2389","2","100","0","0","0","0","0","0","0","2","0","0","1","0.2850782608695652","8.555555555555555","1","2.473728161782369E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","43","11","2475","0","14","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3780372093023256","9.090909090909092","0","3.3301997535805073E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","189","6","2347","1","146","0","0","0","0","0","0","0","1","0","0","0","0.2818179894179894","11","0","1.6971324630699832E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","34","4","2493","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4101529411764706","8","1","3.42003541187994E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","47","12","2473","0","15","0","0","0","0","0","0","0","0","0","0","2.5","0.36302978723404256","9.25","0","3.2803643839456387E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","104","3","2417","1","79","0","0","0","0","0","0","0","0","1","0","1","0.3053","9.333333333333334","0","2.8568657874746293E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","187","2","2448","2","48","0","0","0","0","0","0","0","2","0","0","0","0.2797540106951872","8.5","0","1.9319436894217882E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","62","13","2444","0","43","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.34022580645161293","7.538461538461538","0","3.1387451955571834E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","162","8","2389","2","101","0","0","0","0","0","0","0","2","0","0","0.75","0.2847950617283951","8.625","1","2.463315423194497E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","35","4","2493","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.40531428571428574","9","0","3.404966277323068E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","44","12","2473","0","15","0","0","0","0","0","0","0","0","0","0","0","0.3745545454545454","8","0","3.3144218962647505E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","190","5","2347","1","147","0","0","0","0","0","0","0","1","0","0","0.5","0.2816336842105263","11","1","1.6871142858838886E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","48","12","2473","0","15","0","0","0","0","0","0","0","0","0","0","1","0.3607916666666667","10.25","0","3.2681409711595632E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","105","4","2416","1","79","0","0","0","0","0","0","0","0","1","0","2.5","0.30460571428571426","8","1","2.8460120808185034E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","188","3","2447","2","48","0","0","0","0","0","0","0","2","0","0","0","0.2795744680851064","6.666666666666667","0","1.9174843927654043E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","63","12","2444","0","44","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3390285714285714","7.833333333333333","2","3.1321983137329206E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","36","5","2492","0","3","0","0","0","0","0","0","0","0","0","0","2","0.4008555555555555","8.2","0","3.3883955812781855E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","45","12","2473","0","15","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.37188444444444446","9","2","3.3034745932810415E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","191","6","2346","1","147","0","0","0","0","0","0","0","1","0","0","0","0.28145340314136125","10.166666666666666","0","1.6723389139277957E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","163","8","2389","2","101","0","0","0","0","0","0","0","2","0","0","1","0.2845766871165644","9.625","1","2.459656468930052E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","49","10","2473","0","17","0","0","0","0","0","0","0","0","0","0","1","0.3587183673469388","10.1","1","3.255251509070223E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","106","4","2416","1","79","0","0","0","0","0","0","0","0","1","0","1","0.30386415094339625","9","0","2.8362059922209702E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","189","3","2447","2","48","0","0","0","0","0","0","0","2","0","0","0","0.27945185185185184","7.666666666666667","0","1.9102314846855365E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","64","12","2444","0","44","0","0","0","0","0","0","0","0","0","0","0","0.337725","8.833333333333334","0","3.122118796792236E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","37","5","2492","0","3","0","0","0","0","0","0","0","0","0","0","2","0.39623783783783784","9.2","1","3.36953318424234E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","46","13","2471","0","16","0","0","0","0","0","0","0","0","0","0","1","0.3691391304347826","8.076923076923077","0","3.290609123959673E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","192","5","2346","1","148","0","0","0","0","0","0","0","1","0","0","0","0.2813229166666667","10","0","1.6618887946448682E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","50","10","2472","0","18","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.357008","9.5","1","3.2442985180774666E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","107","4","2415","1","80","0","0","0","0","0","0","0","0","1","0","1","0.3033869158878505","6","0","2.831295514032018E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","190","3","2447","2","48","0","0","0","0","0","0","0","2","0","0","0","0.27938526315789475","8.666666666666666","0","1.9007163754111014E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","164","6","2389","2","103","0","0","0","0","0","0","0","2","0","0","1","0.2843268292682927","8.5","0","2.4509099789922167E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","38","4","2492","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.39235789473684207","8.5","0","3.3534949292491775E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","65","13","2443","0","44","0","0","0","0","0","0","0","0","0","0","2","0.3365353846153846","9.153846153846153","0","3.1169684746474873E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","47","13","2471","0","16","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3666808510638298","9.076923076923077","0","3.278840583494267E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","193","5","2346","1","148","0","0","0","0","0","0","0","1","0","0","0","0.28117927461139897","11","0","1.6530080117039738E7","0"
"13","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","51","11","2470","0","19","0","0","0","0","0","0","0","0","0","0","1","0.3548313725490196","8.181818181818182","1","3.2302400909787197E7","0"
"10","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","108","4","2415","1","80","0","0","0","0","0","0","0","0","1","0","1","0.30281111111111114","7","0","2.820222829438565E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","191","3","2447","2","48","0","0","0","0","0","0","0","2","0","0","0.3333333333333333","0.27922513089005235","9.666666666666666","0","1.8908188913999826E7","0"
"15","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","39","3","2492","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.38882051282051283","7","0","3.3387517548339114E7","0"
"14","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","48","13","2469","0","18","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.36417499999999997","7.615384615384615","2","3.265280646807527E7","0"
"12","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","66","14","2441","0","45","0","0","0","0","0","0","0","0","0","0","0","0.335369696969697","8.357142857142858","2","3.1098226822289567E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","165","6","2389","2","103","0","0","0","0","0","0","0","2","0","0","0.6666666666666666","0.2841430303030303","9.5","1","2.43984888291844E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","194","4","2346","1","149","0","0","0","0","0","0","0","1","0","0","0","0.28098144329896907","10.75","0","1.6403882946897605E7","0"
