"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Wuhan"
"04/15/2020 22:16:39:301 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","SE_Illnesspd","se_Incubation","se_compliance","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","214","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.27486542056074764","<RuntimePrimitiveException>","0","6230297.848985027","0","11129","226","0.020307305238565908","0","0","0","203","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","209","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.2745799043062201","<RuntimePrimitiveException>","0","6150863.365665913","0","10906","82","0.007518796992481203","0","0","0","169","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","173","10","1742","11","737","2","1","0","0","0","2","0","5","0","1","0.3182242774566474","9.9","0","6698326.9878149545","0","14369","317","0.02206138214211149","0","1","10","0","3"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","198","22","1997","13","468","1","1","0","0","0","2","0","4","5","0","0.28878787878787876","10.181818181818182","2","6508674.639265548","0","18219","337","0.01849717328064109","0","0","22","0","0"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","204","6","1793","17","684","0","0","1","0","0","2","4","1","4","5","0.2722352941176471","9.666666666666666","1","6526116.7380194785","0","7778","296","0.03805605554127025","0","0","6","0","1.5"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","207","11","1648","15","826","0","0","1","0","0","3","2","6","2","1","0.26961545893719807","9.818181818181818","1","6362430.012344673","0","21277","465","0.021854584762889505","0","1","11","0","1"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","200","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.286016","<RuntimePrimitiveException>","0","6233927.948465798","0","5680","81","0.01426056338028169","0","0","0","183","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","215","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.2743423255813954","<RuntimePrimitiveException>","0","6223238.626413654","0","11129","226","0.020307305238565908","0","0","0","203","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","210","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.2740057142857143","<RuntimePrimitiveException>","0","6141110.446656681","0","10906","82","0.007518796992481203","0","0","0","169","0"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","206","1","1693","16","790","2","0","0","0","0","2","3","3","6","0","0.27932621359223303","14","0","5803651.763472037","0","8955","106","0.011836962590731435","0","0","1","0","1"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","174","10","1742","11","737","2","1","0","0","0","2","0","5","0","1","0.31731724137931033","10.9","0","6686937.778584751","0","14370","317","0.022059846903270702","0","0","10","0","2"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","205","6","1793","17","684","0","0","1","0","0","2","4","1","4","5","0.27173463414634147","10.666666666666666","0","6518501.664261047","0","7778","296","0.03805605554127025","0","0","6","0","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","199","19","1997","13","471","1","1","0","0","0","2","0","4","5","0","0.2881587939698493","10.263157894736842","1","6499861.712482613","0","18220","337","0.01849615806805708","0","0","19","0","1.3333333333333333"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","208","10","1648","16","826","0","0","1","0","0","3","2","7","2","1","0.2691173076923077","10.4","0","6352513.085594609","0","21277","466","0.021901583869906472","0","1","10","0","0"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","201","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.28540696517412933","<RuntimePrimitiveException>","0","6227714.9840799235","0","5680","81","0.01426056338028169","0","0","0","183","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","216","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.27387407407407405","<RuntimePrimitiveException>","0","6215675.993291938","0","11129","226","0.020307305238565908","0","0","0","203","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","211","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.2734559241706161","<RuntimePrimitiveException>","0","6129943.793557427","0","10906","82","0.007518796992481203","0","0","0","169","0"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","207","1","1693","16","790","2","0","0","0","0","2","3","3","6","0","0.27879613526570046","15","0","5791411.488775021","0","8955","106","0.011836962590731435","0","0","1","0","0"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","206","4","1793","17","686","0","0","1","0","0","2","4","1","4","5","0.27120582524271847","9","1","6510133.307474953","0","7778","296","0.03805605554127025","0","1","4","0","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","200","17","1997","13","473","1","1","0","0","0","2","0","4","5","0","0.287494","10.588235294117647","1","6488751.302967339","0","18220","337","0.01849615806805708","0","2","17","0","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","175","9","1741","11","739","2","1","0","0","0","2","0","5","0","1","0.31648","9.555555555555555","0","6675174.683128473","0","14371","317","0.022058311878087815","0","0","9","0","1"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","209","9","1647","16","828","0","0","1","0","0","3","2","7","2","1","0.26862583732057416","9","1","6344268.042036033","0","21278","466","0.021900554563398816","0","1","9","0","0"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","202","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.28488118811881186","<RuntimePrimitiveException>","0","6220455.035741507","0","5680","81","0.01426056338028169","0","0","0","183","0"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","208","1","1693","16","790","2","0","0","0","0","2","3","3","6","0","0.2782480769230769","16","0","5783723.589653631","0","8955","106","0.011836962590731435","0","0","1","0","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","217","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.2733142857142857","<RuntimePrimitiveException>","0","6203944.583376687","0","11129","226","0.020307305238565908","0","0","0","203","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","212","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.2728849056603774","<RuntimePrimitiveException>","0","6120389.596656544","0","10906","82","0.007518796992481203","0","0","0","169","0"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","207","3","1793","17","687","0","0","1","0","0","2","4","1","4","5","0.2708212560386474","7.666666666666667","0","6503083.146090645","0","7778","296","0.03805605554127025","0","1","3","0","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","201","15","1997","13","475","1","1","0","0","0","2","0","4","5","0","0.2868676616915423","10.866666666666667","0","6481321.793055924","0","18220","337","0.01849615806805708","0","2","15","0","1.5"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","203","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.28429162561576354","<RuntimePrimitiveException>","0","6212554.489777918","0","5680","81","0.01426056338028169","0","0","0","183","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","176","10","1740","11","739","2","1","0","0","0","2","0","5","0","1","0.31567954545454546","9.6","1","6663972.832251304","0","14371","317","0.022058311878087815","0","0","10","0","1"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","210","10","1646","16","828","0","0","1","0","0","3","2","7","2","1","0.26821904761904763","9.1","0","6332183.21100381","0","21279","466","0.02189952535363504","0","1","10","0","1"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","209","0","1693","16","791","2","0","0","0","0","2","3","3","6","0","0.2776937799043062","<RuntimePrimitiveException>","0","5773648.231260132","0","8955","106","0.011836962590731435","0","0","0","208","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","213","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.2723154929577465","<RuntimePrimitiveException>","0","6107940.041453369","0","10906","82","0.007518796992481203","0","0","0","169","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","218","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.27279449541284406","<RuntimePrimitiveException>","0","6194630.869616282","0","11129","226","0.020307305238565908","0","0","0","203","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","202","14","1997","13","476","1","1","0","0","0","2","0","4","5","0","0.2862475247524753","11.5","1","6473164.057494733","0","18222","337","0.018494127977170455","0","1","14","0","0"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","208","3","1793","17","687","0","0","1","0","0","2","4","1","4","5","0.2703","8.666666666666666","0","6493885.103222605","0","7779","296","0.03805116338861036","0","0","3","0","0"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","211","10","1646","16","828","0","0","1","0","0","3","2","7","2","1","0.2677061611374407","10.1","0","6323159.363265733","0","21280","466","0.021898496240601504","0","0","10","0","0"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","204","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.28365686274509805","<RuntimePrimitiveException>","0","6201160.1950623235","0","5680","81","0.01426056338028169","0","0","0","183","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","177","7","1740","11","742","2","1","0","0","0","2","0","5","0","1","0.3148610169491526","7.857142857142857","1","6653460.224681474","0","14371","317","0.022058311878087815","0","0","7","0","0"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","210","0","1693","16","791","2","0","0","0","0","2","3","3","6","0","0.27713333333333334","<RuntimePrimitiveException>","0","5762112.586510363","0","8955","106","0.011836962590731435","0","0","0","208","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","214","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.2717943925233645","<RuntimePrimitiveException>","0","6100727.598381867","0","10906","82","0.007518796992481203","0","0","0","169","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","219","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.27227214611872147","<RuntimePrimitiveException>","0","6184547.106730515","0","11129","226","0.020307305238565908","0","0","0","203","0"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","209","3","1793","17","687","0","0","1","0","0","2","4","1","4","5","0.2697894736842105","9.666666666666666","0","6487272.574488144","0","7780","296","0.038046272493573265","0","1","3","0","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","203","11","1997","14","478","1","1","0","0","0","2","0","5","5","0","0.2856433497536946","11.454545454545455","0","6460731.896525039","0","18224","338","0.018546971027216856","0","1","11","0","2"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","205","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.28302634146341465","<RuntimePrimitiveException>","0","6193243.186376952","0","5680","81","0.01426056338028169","0","0","0","183","0"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","212","8","1646","16","830","0","0","1","0","0","3","2","7","2","1","0.26719811320754716","9.625","0","6314285.762093166","0","21281","466","0.021897467224284574","0","1","8","0","1"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","211","0","1693","16","791","2","0","0","0","0","2","3","3","6","0","0.27662369668246445","<RuntimePrimitiveException>","0","5751124.948068426","0","8955","106","0.011836962590731435","0","0","0","208","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","178","10","1737","11","742","2","1","0","0","0","2","0","5","0","1","0.31396179775280897","6.5","0","6640721.895476441","0","14371","317","0.022058311878087815","0","0","10","0","1"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","220","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.27180909090909094","<RuntimePrimitiveException>","0","6178160.374981094","0","11129","226","0.020307305238565908","0","0","0","203","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","215","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.27123534883720934","<RuntimePrimitiveException>","0","6089702.990343446","0","10906","82","0.007518796992481203","0","0","0","169","0"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","210","4","1792","17","687","0","0","1","0","0","2","4","1","4","5","0.2692857142857143","8.25","0","6476824.394906236","0","7780","296","0.038046272493573265","0","0","4","0","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","204","9","1997","14","480","1","1","0","0","0","2","0","5","5","0","0.285021568627451","11.444444444444445","0","6449481.584826374","0","18225","338","0.018545953360768176","1","0","9","0","0"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","206","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.2824038834951456","<RuntimePrimitiveException>","0","6184198.02835457","0","5680","81","0.01426056338028169","0","0","0","183","0"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","213","7","1646","16","831","0","0","1","0","0","3","2","7","2","1","0.26668920187793427","9.714285714285714","1","6305944.508682304","0","21281","466","0.021897467224284574","0","0","7","0","1"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","212","0","1693","16","791","2","0","0","0","0","2","3","3","6","0","0.2760867924528302","<RuntimePrimitiveException>","0","5742096.906719932","0","8955","106","0.011836962590731435","0","0","0","208","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","221","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.27133212669683254","<RuntimePrimitiveException>","0","6168353.567298861","0","11129","226","0.020307305238565908","0","0","0","203","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","216","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.27073703703703705","<RuntimePrimitiveException>","0","6082606.182914673","0","10906","82","0.007518796992481203","0","0","0","169","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","179","10","1737","11","742","2","1","0","0","0","2","0","5","0","1","0.31313743016759776","7.5","1","6629116.760029952","0","14371","317","0.022058311878087815","0","1","10","0","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","205","10","1995","14","481","1","1","0","0","0","2","0","5","5","0","0.28443121951219513","9.7","0","6443442.8690799475","0","18226","338","0.018544935805991442","1","1","10","0","1"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","211","4","1792","17","687","0","0","1","0","0","2","4","1","4","5","0.2687696682464455","9.25","0","6467427.025411617","0","7781","296","0.03804138285567408","0","0","4","0","0"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","207","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.28185893719806765","<RuntimePrimitiveException>","0","6175849.691754995","0","5680","81","0.01426056338028169","0","0","0","183","0"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","214","7","1646","16","831","0","0","1","0","0","3","2","7","2","1","0.2661738317757009","10.714285714285714","1","6295109.938578263","0","21282","466","0.021896438304670612","0","0","7","0","2"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","213","0","1693","16","791","2","0","0","0","0","2","3","3","6","0","0.2755830985915493","<RuntimePrimitiveException>","0","5730052.133680778","0","8955","106","0.011836962590731435","0","0","0","208","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","222","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.2708900900900901","<RuntimePrimitiveException>","0","6158184.32550386","0","11129","226","0.020307305238565908","0","0","0","203","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","217","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.2703023041474654","<RuntimePrimitiveException>","0","6073777.800442089","0","10906","82","0.007518796992481203","0","0","0","169","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","180","10","1736","11","743","2","1","0","0","0","2","0","5","0","1","0.3123222222222222","6.9","1","6618542.76156664","0","14371","317","0.022058311878087815","0","1","10","0","2"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","206","9","1995","14","482","1","1","0","0","0","2","0","5","5","0","0.28380776699029125","10","0","6432882.354124949","0","18226","338","0.018544935805991442","1","0","9","0","1"
"7","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","212","4","1792","17","687","0","0","1","0","0","2","4","1","4","5","0.2682849056603773","10.25","0","6460656.844284966","0","7781","296","0.03804138285567408","0","0","4","0","0"
"3","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","208","0","1595","18","887","0","1","0","0","0","1","4","6","4","2","0.2812596153846154","<RuntimePrimitiveException>","0","6164565.865101681","0","5680","81","0.01426056338028169","0","0","0","183","0"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","215","7","1646","16","831","0","0","1","0","0","3","2","7","2","1","0.26570232558139534","11.714285714285714","0","6286464.726999105","0","21282","466","0.021896438304670612","0","0","7","0","0"
"6","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","223","0","1781","10","709","0","0","1","0","0","2","2","4","1","0","0.27041255605381165","<RuntimePrimitiveException>","0","6150102.954536731","0","11129","226","0.020307305238565908","0","0","0","203","0"
"4","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","214","0","1693","16","791","2","0","0","0","0","2","3","3","6","0","0.2750654205607477","<RuntimePrimitiveException>","0","5717933.285228852","0","8955","106","0.011836962590731435","0","0","0","208","0"
"5","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","218","0","1856","19","625","1","2","1","0","0","2","3","2","8","0","0.2697798165137615","<RuntimePrimitiveException>","0","6065940.14825046","0","10906","82","0.007518796992481203","0","0","0","169","0"
"1","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","181","10","1735","11","744","2","1","0","0","0","2","0","5","0","1","0.31144088397790054","6.3","0","6607043.606534473","0","14372","317","0.02205677706651823","0","0","10","0","0"
"2","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","207","10","1994","14","482","1","1","0","0","0","2","0","5","5","0","0.2832289855072464","10","0","6422996.575925925","0","18227","338","0.018543918362868273","1","0","10","0","1"
"8","15","false","99","11000000","0","43","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","95","2500","4","50","1","53","95","47","0","0","true","false","false","162","10","1","0.2","1","216","6","1646","16","832","0","0","1","0","0","3","2","7","2","1","0.2652333333333333","12","0","6275369.379895464","0","21282","466","0.021896438304670612","0","1","6","0","2"
