"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Aus"
"04/14/2020 15:39:42:785 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","SE_Illnesspd","se_Incubation","se_compliance","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","22","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","0.5156545454545455","7.25","1","8076957.458093695","0","2","0","0","0","0","4","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","17","20","2478","0","2","0","0","0","0","0","0","0","0","0","0","0.5240941176470588","5.1","2","8208406.238793058","0","4","0","0","1","1","20","0","1"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","15","6","2492","0","2","0","0","0","0","0","0","0","0","0","0","0.4656","6.5","3","8389597.480104338","0","4","0","0","0","0","6","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","16","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.490475","6.333333333333333","0","8605003.520328594","0","2","0","0","0","1","3","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","18","6","2493","0","1","0","0","0","0","0","0","0","0","0","0","0.5032222222222222","5.666666666666667","0","8746259.179797746","0","3","0","0","0","0","6","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","20","28","2470","0","2","0","0","0","0","0","0","0","0","0","0","0.48941999999999997","5.642857142857143","2","8542088.173795208","0","8","0","0","1","0","28","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","17","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","0.5015058823529412","9","0","8670228.721544463","0","3","0","0","1","0","3","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","19","11","2488","0","1","0","0","0","0","0","0","0","0","0","0","0.4937052631578947","5.545454545454546","2","8432986.971329393","0","3","0","0","0","1","11","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","17","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.4948705882352942","7.333333333333333","1","8602528.244034613","0","2","0","0","0","1","3","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","18","23","2475","0","2","0","0","0","0","0","0","0","0","0","0","0.5295333333333333","5.434782608695652","2","8205471.80193106","0","6","0","0","1","0","23","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","23","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","0.5189217391304348","5.333333333333333","2","8073629.6654710835","0","2","0","0","1","0","3","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","16","7","2491","0","2","0","0","0","0","0","0","0","0","0","0","0.468225","6.571428571428571","0","8386546.265251278","0","4","0","0","0","0","7","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","19","6","2493","0","1","0","0","0","0","0","0","0","0","0","0","0.5069473684210526","6.666666666666667","1","8744538.086201979","0","3","0","0","0","0","6","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","21","31","2467","0","2","0","0","0","0","0","0","0","0","0","0","0.49055238095238096","6.096774193548387","8","8541363.648366595","0","9","0","0","1","0","31","0","1"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","20","14","2485","0","1","0","0","0","0","0","0","0","0","0","0","0.49676","5.357142857142857","1","8430957.452856403","0","3","0","0","0","0","14","0","1"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","18","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","0.5042","7.75","0","8666696.049751915","0","3","0","0","1","0","4","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","18","4","2494","0","2","0","0","0","0","0","0","0","0","0","0","0.4978666666666667","6.5","0","8600141.965089949","0","3","0","0","0","0","4","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","24","4","2494","0","2","0","0","0","0","0","0","0","0","0","0","0.52375","5","0","8070545.346104902","0","2","0","0","1","0","4","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","19","27","2469","0","4","0","0","0","0","0","0","0","0","0","0","0.5343368421052631","4.444444444444445","2","8198594.356458273","0","7","0","0","2","2","27","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","20","7","2492","0","1","0","0","0","0","0","0","0","0","0","0","0.51052","6.714285714285714","1","8740552.48917514","0","3","0","0","0","0","7","0","2"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","22","34","2463","0","3","0","0","0","0","0","0","0","0","0","0","0.4926","6.088235294117647","1","8541016.531687247","0","9","0","0","1","3","34","0","2"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","17","8","2490","0","2","0","0","0","0","0","0","0","0","0","0","0.4709647058823529","6.75","0","8387178.779476498","0","4","0","0","0","0","8","0","1"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","21","15","2483","0","2","0","0","0","0","0","0","0","0","0","0","0.49899047619047615","4.933333333333334","1","8427751.86353931","0","4","0","0","0","1","15","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","19","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","0.506842105263158","8.75","0","8662765.530576997","0","3","0","0","1","1","4","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","20","31","2465","0","4","0","0","0","0","0","0","0","0","0","0","0.54096","4.870967741935484","3","8192335.928625716","0","7","0","0","2","2","31","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","19","4","2494","0","2","0","0","0","0","0","0","0","0","0","0","0.49896842105263156","7.5","0","8600309.129390864","0","4","0","0","0","0","4","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","23","40","2457","0","3","0","0","0","0","0","0","0","0","0","0","0.4929913043478261","6.175","4","8538079.195991782","0","9","0","0","2","2","40","0","3"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","25","4","2494","0","2","0","0","0","0","0","0","0","0","0","0","0.528064","6","0","8065782.630274115","0","2","0","0","1","1","4","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","21","9","2490","0","1","0","0","0","0","0","0","0","0","0","0","0.5135238095238096","6.222222222222222","1","8737643.767468514","0","3","0","0","0","0","9","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","22","19","2479","0","2","0","0","0","0","0","0","0","0","0","0","0.5008","4.894736842105263","2","8423709.272414977","0","4","0","0","0","2","19","0","1"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","20","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","0.5102800000000001","8","0","8658137.458250899","0","3","0","0","1","0","5","0","2"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","21","41","2455","0","4","0","0","0","0","0","0","0","0","0","0","0.5464","4.682926829268292","4","8187499.43774237","0","9","0","0","2","2","41","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","20","4","2494","0","2","0","0","0","0","0","0","0","0","0","0","0.49985999999999997","8.5","0","8598023.27585107","0","4","0","0","0","1","4","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","18","8","2490","0","2","0","0","0","0","0","0","0","0","0","0","0.47322222222222227","7.75","0","8387388.298558213","0","4","0","0","0","3","8","0","1"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","22","51","2445","0","4","0","0","0","0","0","0","0","0","0","0","0.5510909090909091","4.764705882352941","3","8183877.377024046","0","11","0","0","2","2","51","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","24","43","2452","0","5","0","0","0","0","0","0","0","0","0","0","0.49565","6","3","8536589.084030207","0","12","0","0","2","8","43","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","26","4","2494","0","2","0","0","0","0","0","0","0","0","0","0","0.5319384615384615","7","0","8062685.967172666","0","2","0","0","1","2","4","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","23","22","2476","0","2","0","0","0","0","0","0","0","0","0","0","0.5034086956521739","5.2272727272727275","1","8418845.832861228","0","5","0","0","0","1","22","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","23","60","2436","0","4","0","0","0","0","0","0","0","0","0","0","0.556104347826087","5.05","6","8179825.089314913","0","13","0","0","2","3","60","0","2"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","21","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","0.5125904761904762","9","0","8653320.814015463","0","4","0","0","1","0","5","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","22","10","2489","0","1","0","0","0","0","0","0","0","0","0","0","0.5158363636363636","6.6","1","8732452.814767973","0","3","0","0","0","1","10","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","21","6","2492","0","2","0","0","0","0","0","0","0","0","0","0","0.5016190476190476","6.666666666666667","0","8595519.71881906","0","4","0","0","0","0","6","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","19","8","2490","0","2","0","0","0","0","0","0","0","0","0","0","0.4743368421052631","8.75","1","8386773.252286684","0","4","0","0","0","0","8","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","24","69","2427","0","4","0","0","0","0","0","0","0","0","0","0","0.5589666666666667","5.391304347826087","4","8174532.572368717","0","15","0","0","2","4","69","0","2"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","25","51","2442","0","7","0","0","0","0","0","0","0","0","0","0","0.49748800000000004","5.431372549019608","3","8536303.634294013","0","14","0","0","3","1","51","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","27","4","2494","0","2","0","0","0","0","0","0","0","0","0","0","0.5366222222222222","8","0","8060063.943807596","0","3","0","0","1","0","4","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","24","27","2471","0","2","0","0","0","0","0","0","0","0","0","0","0.5044000000000001","5.2592592592592595","3","8416098.26996227","0","7","0","0","0","1","27","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","22","9","2490","0","1","0","0","0","0","0","0","0","0","0","0","0.5165090909090909","6","1","8649403.359280517","0","4","0","0","1","0","9","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","23","12","2485","0","3","0","0","0","0","0","0","0","0","0","0","0.5194434782608696","3.8333333333333335","0","8729320.841297695","0","3","0","0","0","1","12","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","22","8","2490","0","2","0","0","0","0","0","0","0","0","0","0","0.5028","6","1","8592711.959298113","0","5","0","0","0","0","8","0","1"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","25","75","2419","0","6","0","0","0","0","0","0","0","0","0","0","0.561264","5.533333333333333","10","8168166.31928406","0","18","0","0","2","3","75","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","20","9","2488","0","3","0","0","0","0","0","0","0","0","0","0","0.47515999999999997","7","1","8385035.93042565","0","7","0","0","0","0","9","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","25","31","2467","0","2","0","0","0","0","0","0","0","0","0","0","0.5061599999999999","5.580645161290323","2","8413545.774368973","0","8","0","0","0","2","31","0","1"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","26","81","2412","0","7","0","0","0","0","0","0","0","0","0","0","0.5640461538461539","5.925925925925926","10","8163594.310584775","0","22","0","0","2","6","81","0","2"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","26","57","2436","0","7","0","0","0","0","0","0","0","0","0","0","0.49853846153846154","5.859649122807017","4","8532964.083142694","0","22","0","0","3","4","57","0","1"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","28","5","2493","0","2","0","0","0","0","0","0","0","0","0","0","0.5409285714285714","7.4","1","8056203.560928883","0","5","0","0","1","0","5","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","23","9","2489","0","2","0","0","0","0","0","0","0","0","0","0","0.5206434782608695","5.222222222222222","0","8644838.526753847","0","4","0","0","1","0","9","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","27","94","2399","0","7","0","0","0","0","0","0","0","0","0","0","0.5672444444444444","6.1063829787234045","9","8157954.5484661795","0","25","0","0","3","4","94","0","3"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","23","9","2489","0","2","0","0","0","0","0","0","0","0","0","0","0.5049739130434783","6.333333333333333","0","8589046.79922138","0","5","0","0","0","0","9","0","1"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","24","13","2484","0","3","0","0","0","0","0","0","0","0","0","0","0.5236333333333333","4.538461538461538","1","8727567.06833211","0","4","0","0","0","1","13","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","21","11","2485","0","4","0","0","0","0","0","0","0","0","0","0","0.4771619047619048","5.2727272727272725","1","8384417.317685838","0","7","0","0","0","0","11","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","28","108","2383","0","9","0","0","0","0","0","0","0","0","0","0","0.5688142857142857","6.018518518518518","9","8150090.35684931","0","31","0","0","4","10","108","0","1"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","26","36","2461","0","3","0","0","0","0","0","0","0","0","0","0","0.5069076923076923","5.361111111111111","4","8410880.82079851","0","9","0","0","0","1","36","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","27","65","2427","0","8","0","0","0","0","0","0","0","0","0","0","0.4996888888888889","5.892307692307693","6","8533415.57152446","0","23","0","0","6","3","65","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","29","6","2492","0","2","0","0","0","0","0","0","0","0","0","0","0.545696551724138","7.166666666666667","0","8053603.217930213","0","5","0","0","1","0","6","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","24","8","2489","0","3","0","0","0","0","0","0","0","0","0","0","0.5241833333333333","4.875","1","8640854.033806944","0","4","0","0","1","0","8","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","29","123","2366","0","11","0","0","0","0","0","0","0","0","0","0","0.5697931034482759","6.024390243902439","8","8142350.356632822","0","35","0","0","4","10","123","0","5"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","24","12","2486","0","2","0","0","0","0","0","0","0","0","0","0","0.5063333333333333","5.75","0","8585271.621019594","0","5","0","0","0","0","12","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","25","14","2483","0","3","0","0","0","0","0","0","0","0","0","0","0.526976","5.214285714285714","2","8724752.468570074","0","5","0","0","0","1","14","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","30","137","2350","0","13","0","0","0","0","0","0","0","0","0","0","0.5706933333333333","6.175182481751825","7","8136378.116140277","0","45","0","0","3","9","137","0","2"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","27","41","2456","0","3","0","0","0","0","0","0","0","0","0","0","0.5080888888888889","5.7073170731707314","3","8408377.237217152","0","11","0","0","0","3","41","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","28","73","2418","0","9","0","0","0","0","0","0","0","0","0","0","0.5004857142857143","6.027397260273973","5","8530850.702787329","0","27","0","0","6","3","73","0","1"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","22","12","2484","0","4","0","0","0","0","0","0","0","0","0","0","0.4788","5.833333333333333","0","8382159.525374484","0","7","0","0","0","1","12","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","31","157","2328","0","15","0","0","0","0","0","0","0","0","0","0","0.571316129032258","6.1847133757961785","13","8131382.704155135","0","55","0","0","4","9","157","0","1"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","25","14","2483","0","3","0","0","0","0","0","0","0","0","0","0","0.507968","4.785714285714286","2","8582626.630616121","0","5","0","0","0","1","14","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","25","10","2487","0","3","0","0","0","0","0","0","0","0","0","0","0.528784","4.9","0","8638138.776109155","0","4","0","0","1","1","10","0","1"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","30","7","2491","0","2","0","0","0","0","0","0","0","0","0","0","0.5491733333333334","7.142857142857143","0","8050628.185614769","0","5","0","0","1","0","7","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","32","179","2303","0","18","0","0","0","0","0","0","0","0","0","0","0.57135","6.156424581005586","16","8125471.606681394","0","64","0","0","4","8","179","0","7"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","26","17","2480","0","3","0","0","0","0","0","0","0","0","0","0","0.5309538461538461","5.294117647058823","1","8720390.821351068","0","6","0","0","0","0","17","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","28","46","2450","0","4","0","0","0","0","0","0","0","0","0","0","0.5101571428571429","5.739130434782608","5","8405944.660178827","0","12","0","0","0","2","46","0","1"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","23","16","2480","0","4","0","0","0","0","0","0","0","0","0","0","0.4803304347826087","5.375","0","8380784.244951374","0","7","0","0","0","1","16","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","29","80","2411","0","9","0","0","0","0","0","0","0","0","0","0","0.5011448275862069","6.5","10","8529735.002912015","0","30","0","0","7","4","80","0","3"
