"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:22:49:104 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","236","7","2345","3","145","0","0","0","0","0","0","0","0","2","1","0.75","0.24951694915254238","8.142857142857142","0","2.79722904577088E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","165","8","2398","2","92","0","0","0","0","0","1","0","0","0","1","1","0.24840969696969697","9.5","0","3.501218582410916E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","237","7","2345","3","145","0","0","0","0","0","0","0","0","2","1","1","0.2494886075949367","9.142857142857142","0","2.7885825304959137E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","166","9","2397","2","92","0","0","0","0","0","1","0","0","0","1","1","0.24841445783132532","9.444444444444445","0","3.4945137215050966E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","238","5","2345","4","146","0","0","0","0","0","0","0","0","3","1","1","0.24952941176470586","7.8","0","2.7871067317018982E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","167","8","2397","2","93","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.24850538922155688","9.625","0","3.487226523915562E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","239","6","2344","4","146","0","0","0","0","0","0","0","0","3","1","1","0.24953807531380753","7.5","2","2.778972751273125E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","168","8","2397","2","93","0","0","0","0","0","1","0","0","0","1","1","0.2485","10.625","1","3.482646580251848E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","240","6","2344","4","146","0","0","0","0","0","0","0","0","3","1","1","0.24948833333333334","8.5","0","2.775522248899538E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","169","7","2397","2","94","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.24848994082840237","10.857142857142858","0","3.478837394190362E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","241","6","2344","4","146","0","0","0","0","0","0","0","0","3","1","1","0.24949709543568463","9.5","0","2.771048662856624E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","170","8","2396","2","94","0","0","0","0","0","1","0","0","0","1","1","0.24850352941176473","10.5","1","3.470831570280866E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","242","6","2344","4","146","0","0","0","0","0","0","0","0","3","1","0.8333333333333334","0.24948595041322313","10.5","0","2.7621743796418585E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","171","8","2395","2","95","0","0","0","0","0","1","0","0","0","1","0.8","0.24848654970760234","9.5","0","3.465312913543245E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","243","6","2344","4","146","0","0","0","0","0","0","0","0","3","1","1","0.24953251028806586","11.5","1","2.7530968007843547E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","172","8","2395","2","95","0","0","0","0","0","1","0","0","0","1","1","0.24844186046511627","10.5","0","3.458178908371655E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","244","5","2343","4","148","0","0","0","0","0","0","0","0","3","1","1.4","0.24954262295081966","8.4","0","2.7456937401239917E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","173","5","2395","2","98","0","0","0","0","0","1","0","0","0","1","1","0.24843699421965318","8.2","0","3.455198611337488E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","245","5","2343","4","148","0","0","0","0","0","0","0","0","3","1","1","0.24963591836734694","9.4","0","2.7471004568888064E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","174","4","2395","2","99","0","0","0","0","0","1","0","0","0","1","1","0.24854252873563218","7.25","1","3.456895083239997E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","246","4","2343","4","149","0","0","0","0","0","0","0","0","3","1","1","0.24967317073170733","8.75","0","2.738131200276876E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","175","4","2395","2","99","0","0","0","0","0","1","0","0","0","1","1","0.24855771428571427","8.25","1","3.448594174174971E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","247","4","2343","4","149","0","0","0","0","0","0","0","0","3","1","1","0.2497506072874494","9.75","0","2.733212899537673E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","176","4","2395","2","99","0","0","0","0","0","1","0","0","0","1","1","0.2484727272727273","9.25","0","3.441590837641786E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","248","4","2343","4","149","0","0","0","0","0","0","0","0","3","1","1","0.2497758064516129","10.75","1","2.7249868346129816E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","177","4","2395","2","99","0","0","0","0","0","1","0","0","0","1","1","0.2484225988700565","10.25","0","3.4291766288054585E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","249","4","2343","4","149","0","0","0","0","0","0","0","0","3","1","1.3333333333333333","0.2497606425702811","11.75","0","2.719110687016921E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","178","4","2395","2","99","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.24844494382022472","11.25","0","3.425458181427703E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","250","4","2343","4","149","0","0","0","0","0","0","0","0","3","1","1","0.2497296","12.75","0","2.7080429898119755E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","179","4","2395","2","99","0","0","0","0","0","1","0","0","0","1","1","0.24850726256983238","12.25","0","3.426926007933258E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","251","2","2343","4","151","0","0","0","0","0","0","0","0","3","1","1","0.2497163346613546","10.5","0","2.700087574005032E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","180","3","2395","2","100","0","0","0","0","0","1","0","0","0","1","1.6666666666666667","0.24855555555555556","12","0","3.4203531779119626E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","252","2","2343","4","151","0","0","0","0","0","0","0","0","3","1","1","0.24968888888888888","11.5","0","2.6912445318732075E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","181","4","2394","2","100","0","0","0","0","0","1","0","0","0","1","1","0.24855690607734807","10","0","3.4108036421720624E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","253","2","2343","4","151","0","0","0","0","0","0","0","0","3","1","1","0.24973596837944664","12.5","0","2.686401276923618E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","182","4","2393","2","101","0","0","0","0","0","1","0","0","0","1","1","0.2485912087912088","7","0","3.410245170299175E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","254","2","2343","4","151","0","0","0","0","0","0","0","0","3","1","1","0.24979055118110238","13.5","0","2.6795803777950156E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","183","4","2393","2","101","0","0","0","0","0","1","0","0","0","1","1","0.2486273224043716","8","0","3.409049795811761E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","255","1","2343","4","152","0","0","0","0","0","0","0","0","3","1","1","0.2497835294117647","12","0","2.674463373111047E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","184","4","2393","2","101","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.2487413043478261","9","0","3.408908715320522E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","256","1","2343","4","152","0","0","0","0","0","0","0","0","3","1","1","0.249884375","13","0","2.6681421837619226E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","185","4","2393","2","101","0","0","0","0","0","1","0","0","0","1","1","0.24874378378378378","10","1","3.40351524364478E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","257","1","2343","4","152","0","0","0","0","0","0","0","0","3","1","1","0.24989727626459146","14","0","2.658162446093633E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","186","3","2393","2","102","0","0","0","0","0","1","0","0","0","1","1","0.24865591397849462","9","1","3.3898306896950915E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","258","1","2343","4","152","0","0","0","0","0","0","0","0","3","1","0.8","0.24986201550387596","15","0","2.649484920344694E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","187","2","2393","2","103","0","0","0","0","0","1","0","0","0","1","1","0.24867807486631016","6.5","0","3.388344836353615E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","259","1","2343","4","152","0","0","0","0","0","0","0","0","3","1","1","0.24982548262548265","16","0","2.641237554565429E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","188","2","2393","2","103","0","0","0","0","0","1","0","0","0","1","1","0.24872127659574467","7.5","0","3.387026792407384E7"
"88","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","260","0","2343","4","153","0","0","0","0","0","0","0","0","3","1","1","0.24984769230769233","<RuntimePrimitiveException>","0","2.638612892072713E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","189","3","2392","2","103","0","0","0","0","0","1","0","0","0","1","1","0.2487132275132275","6","0","3.3812021456832156E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","190","3","2392","2","103","0","0","0","0","0","1","0","0","0","1","1","0.24882105263157897","7","0","3.378449594088493E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","191","4","2391","2","103","0","0","0","0","0","1","0","0","0","1","1","0.24886492146596859","6.25","0","3.3724878115079336E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","192","4","2391","2","103","0","0","0","0","0","1","0","0","0","1","1","0.24881666666666666","7.25","0","3.364255136299224E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","193","4","2391","2","103","0","0","0","0","0","1","0","0","0","1","1","0.24881658031088083","8.25","1","3.359563854205086E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","194","4","2391","2","103","0","0","0","0","0","1","0","0","0","1","1","0.24879175257731959","9.25","0","3.3506385327624474E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","195","5","2390","2","103","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.24876923076923077","8.4","1","3.3470993715955097E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","196","5","2390","2","103","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.24875510204081633","9.4","0","3.3428375742997315E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","197","4","2390","2","104","0","0","0","0","0","1","0","0","0","1","1","0.24876954314720812","8.75","0","3.3403942407366678E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","198","3","2390","2","105","0","0","0","0","0","1","0","0","0","1","1","0.24877575757575757","7.333333333333333","0","3.3348840355507854E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","199","3","2390","2","105","0","0","0","0","0","1","0","0","0","1","1","0.2487718592964824","8.333333333333334","1","3.328366240259842E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","200","3","2390","2","105","0","0","0","0","0","1","0","0","0","1","1","0.248724","9.333333333333334","0","3.3214268823778752E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","201","3","2390","2","105","0","0","0","0","0","1","0","0","0","1","1","0.2486825870646766","10.333333333333334","0","3.3206938854519613E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","202","3","2390","2","105","0","0","0","0","0","1","0","0","0","1","1","0.24864158415841583","11.333333333333334","0","3.3120368136328027E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","203","3","2390","2","105","0","0","0","0","0","1","0","0","0","1","1.3333333333333333","0.24865221674876847","12.333333333333334","0","3.3033757053258628E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","204","3","2390","2","105","0","0","0","0","0","1","0","0","0","1","1","0.2485843137254902","13.333333333333334","0","3.2909529849505715E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","205","2","2390","2","106","0","0","0","0","0","1","0","0","0","1","1.3333333333333333","0.24861268292682928","13","0","3.285851501804966E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","206","2","2390","2","106","0","0","0","0","0","1","0","0","0","1","1","0.24858446601941747","14","0","3.2751654832852315E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","207","1","2390","2","107","0","0","0","0","0","1","0","0","0","1","1","0.24859903381642512","13","0","3.2725169524072077E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","208","2","2389","2","107","0","0","0","0","0","1","0","0","0","1","1","0.2486173076923077","7.5","0","3.2704036117231585E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","209","2","2389","2","107","0","0","0","0","0","1","0","0","0","1","1.3333333333333333","0.24878851674641148","8.5","0","3.2702288570194356E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","210","4","2387","2","107","0","0","0","0","0","1","0","0","0","1","1","0.2488704761904762","5.25","0","3.266634921439488E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","211","3","2387","2","108","0","0","0","0","0","1","0","0","0","1","1","0.2488739336492891","2.6666666666666665","0","3.2591985532375686E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","212","3","2387","2","108","0","0","0","0","0","1","0","0","0","1","1","0.24891698113207547","3.6666666666666665","1","3.25615760433461E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","213","3","2387","2","108","0","0","0","0","0","1","0","0","0","1","1","0.24894460093896711","4.666666666666667","0","3.2487393574221317E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","214","3","2387","2","108","0","0","0","0","0","1","0","0","0","1","1","0.24894766355140185","5.666666666666667","2","3.2450375176117204E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","215","3","2387","2","108","0","0","0","0","0","1","0","0","0","1","1","0.2489506976744186","6.666666666666667","0","3.2367510659760997E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","216","3","2387","2","108","0","0","0","0","0","1","0","0","0","1","1","0.2489759259259259","7.666666666666667","0","3.2322954838660248E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","217","4","2386","2","108","0","0","0","0","0","1","0","0","0","1","1","0.24898433179723503","6.75","0","3.22688547106868E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","218","4","2386","2","108","0","0","0","0","0","1","0","0","0","1","1","0.24902568807339448","7.75","0","3.218396484846496E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","219","6","2384","2","108","0","0","0","0","0","1","0","0","0","1","1","0.249075799086758","6.166666666666667","0","3.2149486573023587E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","220","6","2384","2","108","0","0","0","0","0","1","0","0","0","1","1","0.24910363636363636","7.166666666666667","0","3.209870123488309E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","221","7","2383","2","108","0","0","0","0","0","1","0","0","0","1","1","0.24922533936651584","7.142857142857143","1","3.209993520732091E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","222","7","2383","2","108","0","0","0","0","0","1","0","0","0","1","1.3333333333333333","0.24917837837837836","8.142857142857142","0","3.2017664268060394E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","223","7","2383","2","108","0","0","0","0","0","1","0","0","0","1","1","0.2491390134529148","9.142857142857142","2","3.1932697069750242E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","224","6","2383","2","109","0","0","0","0","0","1","0","0","0","1","1.25","0.24903214285714287","9","0","3.185073973759707E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","225","7","2382","2","109","0","0","0","0","0","1","0","0","0","1","1","0.24914311111111112","8.714285714285714","1","3.1889509333908226E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","226","5","2382","2","111","0","0","0","0","0","1","0","0","0","1","1","0.24921415929203541","6.8","0","3.180509472835886E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","227","5","2382","2","111","0","0","0","0","0","1","0","0","0","1","1","0.24923876651982377","7.8","0","3.176557979157854E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","228","5","2382","2","111","0","0","0","0","0","1","0","0","0","1","1","0.24920350877192982","8.8","0","3.1656857718075417E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","229","6","2381","2","111","0","0","0","0","0","1","0","0","0","1","1","0.2492227074235808","8.333333333333334","1","3.1585529955874644E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","230","6","2381","2","111","0","0","0","0","0","1","0","0","0","1","1","0.2492313043478261","9.333333333333334","0","3.1543507871251125E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","231","6","2381","2","111","0","0","0","0","0","1","0","0","0","1","1","0.24927619047619048","10.333333333333334","0","3.1481928719974123E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","232","6","2381","2","111","0","0","0","0","0","1","0","0","0","1","1","0.24930000000000002","11.333333333333334","0","3.152353203666559E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","233","5","2381","2","112","0","0","0","0","0","1","0","0","0","1","0.75","0.24924635193133046","11.4","1","3.141681503418245E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","234","5","2381","2","112","0","0","0","0","0","1","0","0","0","1","1","0.24926324786324786","12.4","0","3.1319297722805984E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","235","3","2381","2","114","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.24926978723404256","11","0","3.124562617278672E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","236","3","2381","2","114","0","0","0","0","0","1","0","0","0","1","1","0.24922542372881357","12","0","3.11972274186513E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","237","2","2381","2","115","0","0","0","0","0","1","0","0","0","1","1","0.2491240506329114","11","0","3.1105307999202672E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","238","2","2381","2","115","0","0","0","0","0","1","0","0","0","1","1","0.24904705882352943","12","0","3.1053290369620763E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","239","2","2381","2","115","0","0","0","0","0","1","0","0","0","1","0.6666666666666666","0.2491715481171548","13","0","3.1005114822252937E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","240","2","2381","2","115","0","0","0","0","0","1","0","0","0","1","1","0.2492066666666667","14","0","3.0971342937651493E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","241","1","2381","2","116","0","0","0","0","0","1","0","0","0","1","1","0.2491784232365145","13","0","3.0931208584399134E7"
"95","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","242","1","2381","2","116","0","0","0","0","0","1","0","0","0","1","1","0.2491702479338843","14","0","3.0841816887889624E7"
