"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Australia"
"04/17/2020 20:04:09:705 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","maxv","RestrictedMovement","days_of_cash_reserves","Proportion_Time_Avoid","pta","cruise","TimeLockDownOff","Track_and_Trace_Efficiency","Treatment_Benefit","FearTrigger","Diffusion_Adjustment","total_population","Triggerday","lockdown_off","se_incubation","quarantine","spatial_distance","Global_Transmissability","minv","Initial","Proportion_People_Avoid","freewheel","self_capacity","dynamic_behaviour","Compliance_with_Isolation","Illness_period","stimulus","WFH_Capacity","Bed_Capacity","ReInfectionRate","ppa","se_compliance","Age_Isolation","Severity_of_illness","ProductionRate","phwarnings","AsymptomaticPercentage","Population","Mean_Individual_Income","current_cases","Available_Resources","saliency_of_experience","Decay_limit","scale","se_illnesspd","ICU_Beds_in_Australia","Media_Exposure","initialassociationstrength","Superspreaders","care_attitude","Contact_Radius","Hospital_Beds_in_Australia","link_switch","Incubation_Period","case_isolation","policytriggeron","ICU_Required","Speed","[step]","count turtles","ticks","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR","Lockdown_Off"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","166","2496","166","11","0","0","0","0","0","41","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","187","2493","187","119527","380","0.003179198005471567","0","0","0","159","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","179","2501","179","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","159","2619","159","203215","5453","0.026833649090864355","0","1","19","0","1","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","175","2526","175","420842","1532","0.0036403210706155756","0","0","1","0","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","175","2493","175","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","167","2496","167","11","0","0","0","0","0","41","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","125","2735","125","109857","3362","0.03060342081069026","11","0","152","0","0.09090909090909091","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","180","2501","180","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","188","2493","188","119527","380","0.003179198005471567","0","0","0","159","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","87","2680","87","54282","1213","0.022346265797133488","0","0","20400","0","0.030303030303030304","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","160","2609","160","203218","5453","0.0268332529598756","0","1","18","0","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","176","2516","176","420842","1532","0.0036403210706155756","0","0","1","0","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","176","2493","176","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","181","2501","181","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","189","2493","189","119527","380","0.003179198005471567","0","0","0","159","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","168","2496","168","11","0","0","0","0","0","41","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","126","2725","126","109869","3362","0.030600078275036635","11","0","146","0","0.2727272727272727","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","161","2599","161","203219","5453","0.026833120918811727","0","0","18","0","0.5","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","88","2670","88","55482","1213","0.021862946541220576","0","2200","19200","0","0.09090909090909091","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","177","2506","177","420842","1532","0.0036403210706155756","0","0","1","0","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","182","2501","182","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","177","2493","177","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","190","2493","190","119527","380","0.003179198005471567","0","0","0","159","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","169","2496","169","11","0","0","0","0","0","41","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","127","2715","127","109869","3362","0.030600078275036635","11","0","127","0","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","178","2496","178","420842","1532","0.0036403210706155756","0","0","1","0","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","162","2589","162","203220","5453","0.026832988879047337","0","3","18","0","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","178","2493","178","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","191","2493","191","119527","380","0.003179198005471567","0","0","0","159","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","183","2501","183","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","89","2660","89","55482","1213","0.021862946541220576","0","1100","18600","0","0.18181818181818182","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","170","2496","170","11","0","0","0","0","0","41","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","179","2496","179","420842","1532","0.0036403210706155756","0","0","1","0","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","128","2705","128","109869","3362","0.030600078275036635","11","1","118","0","0.5454545454545454","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","192","2493","192","119527","380","0.003179198005471567","0","0","0","159","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","179","2493","179","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","163","2579","163","203220","5453","0.026832988879047337","0","1","15","0","0.5","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","184","2501","184","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","171","2496","171","11","0","0","0","0","0","41","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","90","2650","90","57682","1213","0.02102909053084151","0","100","18900","0","1.0909090909090908","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","185","2501","185","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","164","2569","164","203223","5453","0.026832592767550918","0","0","15","0","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","193","2493","193","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","180","2496","180","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","180","2493","180","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","172","2496","172","11","0","0","0","0","0","41","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","129","2695","129","109869","3362","0.030600078275036635","0","0","87","0","0.36363636363636365","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","91","2640","91","58782","1313","0.022336769759450172","0","2200","15900","0","0.045454545454545456","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","186","2501","186","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","194","2493","194","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","181","2496","181","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","173","2496","173","11","0","0","0","0","0","41","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","165","2559","165","203224","5453","0.026832460732984294","0","1","14","0","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","181","2493","181","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","130","2685","130","109870","3362","0.030599799763356694","1","2","77","0","1","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","187","2501","187","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","182","2496","182","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","195","2493","195","119527","380","0.003179198005471567","0","0","0","159","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","92","2630","92","58882","1313","0.022298834958051697","0","100","15100","0","0.6363636363636364","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","174","2496","174","11","0","0","0","0","0","41","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","182","2493","182","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","166","2549","166","203224","5453","0.026832460732984294","0","2","13","0","1","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","131","2675","131","109870","3362","0.030599799763356694","1","11","67","0","0.2727272727272727","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","188","2501","188","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","183","2496","183","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","196","2493","196","119527","380","0.003179198005471567","0","0","0","159","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","183","2493","183","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","93","2620","93","61082","1413","0.023132837824563702","0","1000","12100","0","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","175","2496","175","11","0","0","0","0","0","41","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","167","2539","167","203225","5453","0.02683232869971706","0","0","10","0","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","189","2501","189","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","197","2493","197","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","184","2496","184","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","132","2665","132","109872","3362","0.03059924275520606","1","4","47","0","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","184","2493","184","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","176","2496","176","11","0","0","0","0","0","41","0","false"
