[run number],Total_Population,Current_Cases,RestrictedMovement,Proportion_Time_Avoid,Days_of_Cash_Reserves,Care_Attitude,Track_and_Trace_Efficiency,TimeLockDownOff,Treatment_Benefit,FearTrigger,se_Compliance,Freewheel,Triggerday,Diffusion_Adjustment,PPA,MaxV,SE_Illnesspd,Link_Switch,Saliency_of_Experience,Stimulus,Dynamic_Behaviour,Global_Transmissability,Initial,Lockdown_Off,Proportion_People_Avoid,Compliance_with_Isolation,Illness_period,WFH_Capacity,Cruise,Bed_Capacity,ReInfectionRate,Spatial_Distance,Age_Isolation,Severity_of_illness,ProductionRate,AsymptomaticPercentage,Population,Mean_Individual_Income,Available_Resources,Decay_limit,ICU_Beds_in_Australia,Scale,Self_Capacity,Media_Exposure,PTA,Superspreaders,Contact_Radius,Hospital_Beds_in_Australia,MinV,Incubation_Period,Case_Isolation,se_Incubation,PHWarnings,PolicyTriggerOn,ICU_Required,Quarantine,Speed,InitialAssociationStrength,[step],count simuls with [ color = red ],count simuls with [ color = 85 ],count simuls with [color = black ],count simuls with [ color = yellow ],count simuls with [ color = black and agerange = 5 ],count simuls with [ color = black and agerange = 15 ],count simuls with [ color = black and agerange = 25 ],count simuls with [ color = black and agerange = 35 ],count simuls with [ color = black and agerange = 45 ],count simuls with [ color = black and agerange = 55 ],count simuls with [ color = black and agerange = 65 ],count simuls with [ color = black and agerange = 75 ],count simuls with [ color = black and agerange = 85 ],count simuls with [ color = black and agerange = 95 ],mean [ contacts ] of simuls / ticks,mean [ timenow ] of simuls with [ color = red ],count simuls with [ color = red and timenow = Incubation_Period ],sum [ reserves ] of simuls with [ color != black ],scalePhase,numberInfected,deathcount,casefatalityrate,ICUBedsRequired,DailyCases,CurrentInfections,EliminationDate,MeanR,mean [ personalvirulence ] of simuls
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,40,44,2452,0,4,0,0,0,0,0,0,0,0,0,0,0.52003,5.727272727,2,8290943.604,2,1172,0,0,100,100,4400,0,0,47.006276
27,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,38,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.527031579,<RuntimePrimitiveException>,0,8543883.939,0,1,0,0,0,0,0,11,0,47.000276
28,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,32,199,2289,0,12,0,0,0,0,0,0,0,0,0,0,0.5069625,4.221105528,17,8495988.898,1,200,0,0,70,100,1990,0,0,47.010212
30,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,16,33,2466,0,1,0,0,0,0,0,0,0,0,0,0,0.49055,5.303030303,0,8400070.152,0,8,0,0,1,3,33,0,0,47.017112
29,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,26,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.511923077,<RuntimePrimitiveException>,0,8406218.622,0,1,0,0,0,0,0,11,0,47.010376
24,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,180,63,2339,18,80,0,0,0,1,0,3,4,8,2,0,0.390606667,7.285714286,4,6858503.492,2,44839,810,0.018064631,800,400,6300,0,1.5,47.140768
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,41,49,2445,0,6,0,0,0,0,0,0,0,0,0,0,0.521160976,5.489795918,4,8290139.868,2,1372,0,0,200,300,4900,0,2,47.006276
25,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,42,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.575704762,<RuntimePrimitiveException>,0,8406089.255,0,1,0,0,0,0,0,11,0,47.013352
27,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,39,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.527825641,<RuntimePrimitiveException>,0,8539625.856,0,1,0,0,0,0,0,11,0,47.000276
28,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,33,239,2248,0,13,0,0,0,0,0,0,0,0,0,0,0.50689697,4.447698745,24,8492039.304,1,260,0,0,70,170,2390,0,2.5,47.010212
30,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,17,37,2462,0,1,0,0,0,0,0,0,0,0,0,0,0.492188235,5.72972973,1,8397649.102,0,9,0,0,1,1,37,0,4,47.017112
29,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,27,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.513066667,<RuntimePrimitiveException>,0,8400446.582,0,1,0,0,0,0,0,11,0,47.010376
24,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,181,69,2331,18,82,0,0,0,1,0,3,4,8,2,0,0.391131492,7.188405797,5,6865816.156,2,45939,810,0.017632077,800,800,6900,0,0,47.140768
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,42,54,2440,0,6,0,0,0,0,0,0,0,0,0,0,0.521419048,5.981481481,8,8287170.563,2,1472,0,0,200,200,5400,0,2,47.006276
25,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,43,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.57904186,<RuntimePrimitiveException>,0,8399365.574,0,1,0,0,0,0,0,11,0,47.013352
28,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,34,29,2469,0,2,0,0,0,0,0,0,0,0,0,0,0.507423529,4.482758621,3,8491747.715,2,360,0,0,0,100,2900,0,0,47.010212
27,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,40,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.52804,<RuntimePrimitiveException>,0,8536791.904,0,1,0,0,0,0,0,11,0,47.000276
30,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,18,40,2459,0,1,0,0,0,0,0,0,0,0,0,0,0.4944,6.3,4,8395720.581,0,12,0,0,2,3,40,0,3.5,47.017112
29,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,28,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.513642857,<RuntimePrimitiveException>,0,8398151.94,0,1,0,0,0,0,0,11,0,47.010376
24,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,182,78,2315,19,88,0,0,0,1,0,3,4,8,3,0,0.391738462,5.948717949,5,6867437.933,2,46339,910,0.019637886,900,200,7800,0,0,47.140768
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,43,58,2435,0,7,0,0,0,0,0,0,0,0,0,0,0.521413953,6.293103448,5,8285534.584,2,1772,0,0,200,200,5800,0,0,47.006276
28,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,35,39,2459,0,2,0,0,0,0,0,0,0,0,0,0,0.508102857,4.333333333,4,8490631.772,2,530,0,0,0,300,3900,0,0,47.010212
27,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,41,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.529385366,<RuntimePrimitiveException>,0,8535848.608,0,1,0,0,0,0,0,11,0,47.000276
30,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,19,48,2450,0,2,0,0,0,0,0,0,0,0,0,0,0.495936842,5.916666667,4,8394066.094,0,13,0,0,2,0,48,0,2,47.017112
29,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,29,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.513986207,<RuntimePrimitiveException>,0,8393832.512,0,1,0,0,0,0,0,11,0,47.010376
25,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,44,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.582163636,<RuntimePrimitiveException>,0,8392501.315,0,1,0,0,0,0,0,11,0,47.013352
24,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,183,82,2311,19,88,0,0,0,1,0,3,4,8,3,0,0.392321311,6.658536585,6,6874635.37,2,47139,910,0.01930461,900,400,8200,0,0,47.140768
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,44,61,2429,0,10,0,0,0,0,0,0,0,0,0,0,0.521572727,6.196721311,7,8284080.418,2,1972,0,0,300,400,6100,0,0,47.006276
28,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,36,45,2453,0,2,0,0,0,0,0,0,0,0,0,0,0.508777778,4.755555556,2,8488926.95,2,630,0,0,100,200,4500,0,0,47.010212
27,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,42,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.530780952,<RuntimePrimitiveException>,0,8531387.99,0,1,0,0,0,0,0,11,0,47.000276
30,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,20,67,2429,0,4,0,0,0,0,0,0,0,0,0,0,0.49754,4.76119403,9,8390146.313,0,16,0,0,2,1,67,0,4,47.017112
29,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,30,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.51512,<RuntimePrimitiveException>,0,8391809.538,0,1,0,0,0,0,0,11,0,47.010376
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,45,71,2419,0,10,0,0,0,0,0,0,0,0,0,0,0.521715556,6.323943662,7,8281556.893,2,2172,0,0,400,800,7100,0,1.333333333,47.006276
24,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,184,92,2301,19,88,0,0,0,1,0,3,4,8,3,0,0.392880435,6.934782609,4,6879306.27,2,47339,910,0.019223051,900,500,9200,0,0,47.140768
25,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,45,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.585626667,<RuntimePrimitiveException>,0,8385991.827,0,1,0,0,0,0,0,11,0,47.013352
28,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,37,53,2445,0,2,0,0,0,0,0,0,0,0,0,0,0.50892973,5.037735849,7,8487521.348,2,930,0,0,100,300,5300,0,0,47.010212
27,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,43,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.531851163,<RuntimePrimitiveException>,0,8526430.643,0,1,0,0,0,0,0,11,0,47.000276
30,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,21,77,2419,0,4,0,0,0,0,0,0,0,0,0,0,0.499942857,5.142857143,4,8388723.697,0,16,0,0,2,4,77,0,3,47.017112
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,46,80,2409,0,11,0,0,0,0,0,0,0,0,0,0,0.521913043,6.4125,5,8278353.653,2,2572,0,0,400,500,8000,0,4,47.006276
29,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,31,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.515574194,<RuntimePrimitiveException>,0,8387422.681,0,1,0,0,0,0,0,11,0,47.010376
24,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,185,98,2294,19,89,0,0,0,1,0,3,4,8,3,0,0.393571892,7.346938776,8,6886903.846,2,47739,910,0.019061983,900,500,9800,0,0.571428571,47.140768
28,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,38,62,2435,0,3,0,0,0,0,0,0,0,0,0,0,0.510052632,5.048387097,4,8486006.304,2,1130,0,0,200,400,6200,0,2.5,47.010212
25,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,46,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.589365217,<RuntimePrimitiveException>,0,8380000.692,0,1,0,0,0,0,0,11,0,47.013352
27,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,44,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.532354545,<RuntimePrimitiveException>,0,8522902.128,0,1,0,0,0,0,0,11,0,47.000276
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,47,86,2400,0,14,0,0,0,0,0,0,0,0,0,0,0.522357447,6.406976744,5,8276101.267,2,3372,0,0,300,700,8600,0,0,47.006276
30,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,22,97,2395,0,8,0,0,0,0,0,0,0,0,0,0,0.502545455,4.422680412,3,8386737.644,0,17,0,0,2,4,97,0,0.5,47.017112
29,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,32,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.5161375,<RuntimePrimitiveException>,0,8383339.279,0,1,0,0,0,0,0,11,0,47.010376
28,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,39,75,2422,0,3,0,0,0,0,0,0,0,0,0,0,0.510933333,5.173333333,10,8484863.522,2,1430,0,0,200,200,7500,0,0,47.010212
24,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,186,109,2281,19,91,0,0,0,1,0,3,4,8,3,0,0.39423871,7.311926606,16,6893623.764,2,48239,910,0.018864404,800,600,10900,0,1.25,47.140768
25,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,47,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.592748936,<RuntimePrimitiveException>,0,8373552.189,0,1,0,0,0,0,0,11,0,47.013352
26,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,48,99,2385,0,16,0,0,0,0,0,0,0,0,0,0,0.522933333,6.242424242,6,8272945.2,2,3872,0,0,400,700,9900,0,1,47.006276
27,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,45,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.533031111,<RuntimePrimitiveException>,0,8520258.642,0,1,0,0,0,0,0,11,0,47.000276
